Question Speaker,Question Text,Answer Speaker,Answer Text
SvarūpaDāmodara,"When I drove, so the stars were very shining in the sky very clear. [break]",Prabhupāda, Man-made rubbish. Although they have got machine. [break] What other things they can produce there?
SvarūpaDāmodara,From sand?,Prabhupāda, Yes.
SvarūpaDāmodara,"There is a compound that is called silicon carbide. That is, I think, it is very hard, as hard as diamond They make silicon carbide. I'm not sure but silicon carbide or tungsten carbide. They are used for cutting diamond. They are harder than diamond. Very strong, very hard. They combine this with carbon. It requires tremendous amounts of force to do this, high temperature, high pressure. (pause)",Prabhupāda, Anything eatables?
SvarūpaDāmodara; Brahmānanda,"(Laughs) No, not so far.; Future.",Prabhupāda," ""In future."" But God creates so many eatables from sand. Do you know?"
SvarūpaDāmodara,"The smaller birds, they are eating something from sand?",Prabhupāda," No, even for man. The cantaloupe, watermelon, they are produced in sand in large quantity.Kharmuja.(Bengali)"
SvarūpaDāmodara,Lemons also.,Prabhupāda," Not lemon. Watermelon. These are the products of the desert, as well as dates. Just like these date trees can grow in sand. (pause)"
SvarūpaDāmodara,"Śrīla Prabhupāda, yesterday'sBhāgavatalecture, the example that the hundred dollar bill, one hundred dollar bill. So if somebody picks up and takes it, he's a thief, and if somebody who just does not care...",Prabhupāda, Does not take it.
SvarūpaDāmodara,"Yes, he's also not good. And the one who takes up and says, ""Whose coin is this?"" Then he's good.",Prabhupāda," Yes, his service is better."
SvarūpaDāmodara,"Yes, but how about the one who picks up and he doesn't find the owner of the coins but he offers toKṛṣṇa.",Prabhupāda," No, he must find out. Because there are so many men, some of them must have lost that. So so far Kṛṣṇa's property is concerned, everyone knows, ""This is Kṛṣṇa's property."" There is no need of finding out.Īśāvāsyamidaṁsarvam[Īśomantra1].Just like everyone knows, ""This is American state."" Where is the difficulty to find out? That was an example, but so far things are concerned, we know that, as we know that this land belongs to the American state, similarly this is false. Actually, everything belongs to God. There is no difficulty to understand. You have not created this ocean. You have not created this land. You have created nothing. You are simply stealing. That is your business. So how you do not know that it belongs to God? Everyone should know. This is knowledge. If I create something, I must enjoy it. Rather, the Vedic injunction is that you do not enjoy anything which you cannot create. You do not enjoy anything which you cannot create."
SvarūpaDāmodara,So we cannot create anything so...,Prabhupāda," Therefore you cannot enjoy anything. You have to accept everything asprasādam.First of all you take sanction from the proprietor. Then you he will give... That is your business. Just like if I want to use this land, I have to take permission from the government, that ""I want this land. Give me permission."" So when government gives you permission you can use. Otherwise you will be criminal. You cannot say, ""Oh, there are so much land, let me encircle it with my fence and I live there."" No. Immediately criminal. You cannot do anything as you like with this ocean. Can you do? No you have to take permission from the government. Just like the fishing boats, they have got government permission. Otherwise they cannot. Therefore in theĪśopaniṣadit is said,tenatyaktenabhuñjīthāḥ[Īśomantra1].Tenatyaktena.""When it is sanctioned, when it is given to you, then you enjoy.""Māgṛdhaḥkasyasviddhanam.""Do not touch anyone's property."" This is Vedic injunction. So if everything belongs to God, how you can touch it without His permission? But they are rascals. They do not know who is God, where is God, how to take permission. They do not know. Therefore they become criminals. They are suffering. Encroaching upon God's property and therefore they are suffering. All these things are stated in theŚrīmad-Bhāgavatam.Everything belongs to God, and because we are sons of God, we can use the father's property. But not more than what I require. Just like in a family everything is father's property, and if you eat more, all the good things in the family, that is not allowed. You must take what the mother or the father gives you. That is your business. Similarly everything is God's property. Everyone, even the birds, beasts, everyone has right to use the father's property. Just like the birds. They will use. Just like they are picking up the small fishes. So as much they require, they are allowed, ""Take it."" But they are not making any stock for speculation. Man does that. As soon as there is some good harvest, ah, immediately they... [break]... problem. If everyone only takes as much he requires, there is no problem in the world. But he wants to take more. Just like you Americans, you have covered so many thousands of miles. And you don't allow anyone. ""No, you cannot enter. Here is gun."" What is this nonsense? It is God's property. Why do you disallow others. Let them come. So there is no question of over-population. There are so much land in Australia, in Africa, here in America, that ten times of the present population can be provided. God has provided. But these rascals will not allow. So there is overpopulation in India, in China and other places, and there is problem. They are trying to occupy more land but you will not allow. Therefore war, there is war. So we create problems. Otherwise God has supplied us enough. You can use it; as much as you like you can use what you have... They are creating trouble and the scientists giving them, ""Yes, I am giving you this chemical composition. You drop on the enemies' camp."" This is scientific research, to impel the rascals. (laughter) The rascals, rogues, they are trying to usurp other's property, and the scientists helping them. That's all. If you help one murderer, if you help one thief, then you also become criminal. Is it not? So they are helping one another, all these thieves and rogues. Therefore there is so much trouble in the world. They are all criminals.Stenaevasaucyate[Bg.3.12].One who does not recognize the proprietorship of the Lord, he is a thief. Find out, take statistics how many people recognizes God. Take statistic. Everyone will say, ""Eh! What is God, nonsense."" Everyone will say. Therefore they are in trouble. Bhaktivinoda Ṭhākura summarizes this fact:māyār bośe, jāccho bhese, Khāccho hābuḍububhāi, jīvkṛṣṇa-dās, e biśwās, korle to ār duḥkhonāi.As soon as you believe in God and accept yourself as eternal servant, there is no more problem. Everything is there. But they are being carried away by the illusory energy. Therefore they are under the control of time and nature.māyār bośe, jāccho...Just like these seaweeds are carried by the waves, ""Get out,"" similarly, one who is not accepted... There are other seaweeds, they are not thrown away, but these sea weeds, because little outside—thrown away. There are millions and millions of fishes, they are not thrown away, because they have surrendered to the sea, under the protection of the sea. The sea is protecting them. Just see. Similarly you surrender, you will be protected.Kṛṣṇasays that.Ahaṁtvāṁsarva-pāpebhyomokṣayiṣyāmimāśucaḥ:[Bg.18.66] Don't be worried. I will give you protection. You surrender unto Me."" And the scientists say, ""Oh, what is God. These are all nonsense, primitive ideas. Primitive."" They have become advanced. Therefore they should give up the idea of God. Now India is declared famine. What these leaders will do?"
