Question Speaker,Question Text,Answer Speaker,Answer Text
PuṣṭaKṛṣṇa; Guru-kṛpā,"Puṣṭa Kṛṣṇa : Mamaivāṁśo jīva - loke [Bg. 15.7 ]. 15.7 .; Guru - kṛpā : ""The living entities in this conditional world are My eternal, fragmental parts. Due to conditioned life, they are struggling very hard with the six senses, which include the mind.""",Prabhupāda," So with this instrument he's manipulating this machine, as exactly the pilot, with so many electronics, machine, he's working the flying of the plane. Where is the difficulty to understand? And this is, body is a machine. Bhrāmayan sarva - bhū .... Bhrāmayan , wandering. The aeroplane is wandering. This machine is wandering. It is also going. Ūrdhvaṁ gacchanti sattva - sthāḥ . Sometimes up, sometimes down. Huh ? Find out this. (devotees look for verse) Same aeroplane, going up and down. Two wings, this hand, like this."
PuṣṭaKṛṣṇa,"Puṣṭa Kṛṣṇa : You mentioned earlier that not only we have to find out who is the speaker, but who is the proper person to hear the subject matter.",Prabhupāda," Yes. If somebody is interested to know what is the important thing, then he can understand this. And if he's animal, simply eating, sleeping, mating, what he will understand? Animal is not interested to know how the world is going on. He gets his food and sex. That's all. That is animal propensity. And as soon as he comes to the human platform, then inquisitive. ""Ke āmi , kene āmāya jāre tāpa - traya ."" Sanātana Gosvāmī.... He's not interested, ""How I shall develop my economic position?"" He has left already a very high-grade economic position. He's not interested. He's interested "" Ke āmi , kene āmāya jāre tāpa - traya . Actually what is my position? Why I am suffering in this material atmosphere?"" That is human life."
Guru-kṛpā,Guru - kṛpā : Arjuna asks also many questions.,Prabhupāda," Oh, yes. Kārpaṇya -doṣopahata. Kārpaṇya - doṣa [Bg. 2.7 ] . ""It was my duty to understand myself, and I am thinking of my these nonsense relatives—my grandfather, my son. What is this? I know that. What I can do by thinking about them? It may be they have come to war. But suppose they would have died naturally—what could I do? So why I am perplexed with these things? I know the defect. I cannot cause their death or birth or existence. It is beyond my jurisdiction. And still, I am anxious: If I kill them, then what would happen? What would happen?"" You kill or not kill, they'll be killed, today or tomorrow. Gatāsūn agatāsūṁś ca nānuśocanti paṇḍitāḥ [ Bg . 2.11 ] . A learned man knows that the body will be finished, the bodily action, today or tomorrow. So what is to lament after this body? Lamentation is that the person within the body, whether he's going to hell or heaven. Ūrdhvaṁ gacchanti or tamo gacchanti . That is real concern. Body will be finished, today or tomorrow or after a hundred years. Who can protect it? But one should be interested with the owner of the body, where he is going, what is his next position. And that is clearly stated: adho gacchanti tāmasāḥ , ūrdhvaṁ gacchanti sattva - sthāḥ [Bg. 14.18 ] . So you are interested to go up or down or remain in the same status. There are three status: up, down, and the same."
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : General mass of people think that life is finished with this body. They're unaware of up or down...,Prabhupāda," Therefore.... Therefore, they're rascals. And for the rascals, the Bhagavad- gītā teaching is there. Learn! They are giving the stress on the body, that ""The body is finished, everything finished."" They do not know beyond the body. But the real knowledge begins, ""No, you are beyond this body."" That is real knowledge. That is the beginning of knowledge. Any other knowledge except this, that is ignorance. That is not knowledge. They are accepting ignorance as knowledge."
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : Yes.,Prabhupāda," That is the defect. Therefore Kṛṣṇa consciousness movement is so essential. They are accepting ignorance as knowledge. Darwin's theory. It is simply speculation on ignorance, and it has been taken as knowledge. Freud's philosophy is the business of the hogs and dogs, and it has been taken as philosophy. Even the hogs and dogs know how to enjoy sex life. And they are.... On account of sex life, they have written a philosophy. Is that philosophy? Tattva -jñānārtha- darśanam . Find out. The Thirteenth Chapter. Hmm? (devotees look for verse)"
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : Another line?,Prabhupāda," Find out amānitvam adambhitvam ahiṁsā kṣāntiḥ [Bg. 13.8 ], Thirteenth Chapter."
Guru-kṛpā,Guru - kṛpā : Tattva -jñānārtha- darśanam .,Prabhupāda," Anyathā . These rascals, they're in ajñānam , dealing with sex life, dealing with the body as their philosophy, science. Dealing with the body and dealing with sex life is the animal business, and they are passing on as philosopher, scientist. This is their position, the whole world. So how much Kṛṣṇa consciousness is important, just imagine."
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : The goal of knowledge is not there.,Prabhupāda," They do not know. And animals.... Therefore they are animals. What the dogs will understand? When there is one lady dog, one dozen dog will come. Smelling the best part of the body. (laughter) This is their philosophy. So Freud is that: best part of the body, he's writing philosophy."
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : Books and books. (laughs),Prabhupāda," Just see. This is the position. How low taste: hogs' and pigs' business, and write philosophy. His books are selling like anything. (pause)"
PuṣṭaKṛṣṇa,"Puṣṭa Kṛṣṇa : You mentioned, Śrīla Prabhupāda, that if someone can understand that they're not this body, then immediately he should be able to understand that there's a Supersoul.",Prabhupāda," Yes, that I have already told you just now. Therefore it is very essential to understand."
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : So the approach used by Kṛṣṇa is essential for any person who wants to understand the Supersoul?,Prabhupāda, Hmm?
PuṣṭaKṛṣṇa,"Puṣṭa Kṛṣṇa : Someone in material consciousness cannot understand God? So then what of all these religions, for example, Muslim and Christian religion? Generally speaking, they don't even accept the existence of soul.",Prabhupāda," Therefore they're not religion. They're cheating. This is not religion, this is cheating."
PuṣṭaKṛṣṇa,Puṣṭa Kṛṣṇa : So simply they're talking about God?,Prabhupāda, Yes. What is this?
Hari-śauri,"Hari - śauri : This is dob juice, Śrīla Prabhupāda.",Prabhupāda," No, no, no, you can keep that. Actually, there is no religion. In the name of religion, some farce is going on."
PuṣṭaKṛṣṇa,"Puṣṭa Kṛṣṇa : That's a fact. You've said in the past, ""Devil citing scripture.""",Prabhupāda," Yes. They're eating meat. They have no even human sense. What is that religion? They have no even sense that ""I am cutting throat of one poor animal under my protection. If somebody cuts my throat, how much I am unhappy. And I'm doing the same business and I'm human being? How can I call myself a human being? I have no sense even of compassion."" Cats and dogs are passing on as religionists. Some hogs and pigs are going on as philosopher. And other animals is going as scientist, Darwin. They're animals only, cats and dogs. They are the leaders of the society. How you can expect any benefit from them? The leaders themselves are cats and dogs, pigs. Śva-viḍ-varāhoṣṭra- kharaiḥ saṁstutaḥ puruṣaḥ paśuḥ [ SB 2.3.19 ] . These leaders, they are saṁstutaḥ , they are very much worshiped. By whom? Śva-viḍ-varāhoṣṭra- kharaiḥ . By the dogs, by the pigs, by the.... śva -viḍ- varāha ..., camel, and by the ass. Because these particular names, I have explained in the Bhāgavata ... So suppose one man has become lion, and he's praised by dogs, camels, asses, and pigs. Naturally, they will praise, ""Oh, sir, you are the king."" Does it mean he's king? He's animal. So it is going on. They are electing a big animal as president. And when he begins to eat, animal, big animal, then they protest, ""Oh, now he's not proper president. Get him down, get him down."" But why you sent him? ""Because we are pigs; we have no other knowledge. We another, appoint another big pig as our president."" Everything is explained in the Vedic literature. If you can present them properly, it will act. The voters are śva -viḍ-varāhoṣṭra- khara . And the president is another big animal. That's all. This is transaction of animal kingdom. A lion is the king of some asses, pigs, dogs, and hogs. What business you can expect there? This is their real picture. One who is a human being, he's seeing that how the animals are enjoying by voting and electing president. But they are thinking, ""We are busy in a very great business. We are electing president."" (laughter) This is going on. [break] ...you say that these rascal pigs, hogs, they elected president, and this president will eat them, and they will understand what kind of president they have elected. This thing is happening in the most advanced country of USA . And what to speak of other animal kingdom. Even the topmost state at the present moment, there also is happening the same thing. And what to speak of other small states."
Guru-kṛpā,"Guru - kṛpā : If bhakti - yoga is the..., one can only understand Kṛṣṇa through bhakti - yoga , why did Kṛṣṇa bother to explain karma - yoga and jñāna - yoga through so many...",Prabhupāda," It is to be spoken to the most confidential person. ""You are My dear friend; I am talking."" Other rascals will not understand. It is especially for Arjuna , not for the common man."
PuṣṭaKṛṣṇa,"Puṣṭa Kṛṣṇa : ""...I am speaking to you this most confidential part of knowledge. Hear this from Me, for it is for your benefit.""",Prabhupāda," ""That is especial friendship and especial love; so I give you this. Keep it confidential."" This is real. Other rascals will not value this. They will protest, ""Huh? Why shall I surrender to Kṛṣṇa ?"""
Guru-kṛpā; PuṣṭaKṛṣṇa,Guru - kṛpā : So what is that confidential?; Puṣṭa Kṛṣṇa : Man- manā bhava mad -bhakto mad - yājī māṁ namaskuru [Bg. 18.65 ] .,Prabhupāda," Sarva - dharmān parityajya mām ekaṁ śaraṇaṁ vraja [Bg. 18.66 ] . ""So we have spoken so many other things for other rascals. But you are My friend, very intimate. I tell you, this is real fact."" So fact is fact. If you take earlier or later, that is different thing. You have to come. Bahūnāṁ janmanām ante [Bg. 7.19 ] . One has to take many births before coming to this understanding. Sa mahātmā sudurlabhaḥ . So everyone is not mahātmā even, what to speak of sudurlabhaḥ . (laughs) (end)"
